id,winery_id,product_id,media_type,media_url,source_page_url,created_at
156,,18,image,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px-294x1024.png,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2008/,2026-04-06 04:04:03
157,,19,image,https://www.josephperrier.com/wp-content/uploads/2025/03/CAB200920102011-1.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2009/,2026-04-06 04:04:06
158,,19,image,https://www.josephperrier.com/wp-content/uploads/2025/03/CAB200920102011-1-294x1024.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2009/,2026-04-06 04:04:06
159,,20,image,https://www.josephperrier.com/wp-content/uploads/2025/03/CAB200920102011-1.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2010/,2026-04-06 04:04:10
160,,20,image,https://www.josephperrier.com/wp-content/uploads/2025/03/CAB200920102011-1-294x1024.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2010/,2026-04-06 04:04:10
161,,21,image,https://www.josephperrier.com/wp-content/uploads/2025/03/CAB200920102011-1.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2011/,2026-04-06 04:04:14
162,,21,image,https://www.josephperrier.com/wp-content/uploads/2025/03/CAB200920102011-1-294x1024.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2011/,2026-04-06 04:04:14
163,,22,image,https://www.josephperrier.com/wp-content/uploads/2025/03/CAB2012-1-1.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2012/,2026-04-06 04:04:16
164,,22,image,https://www.josephperrier.com/wp-content/uploads/2025/03/CAB2012-1-1-294x1024.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2012/,2026-04-06 04:04:16
165,,22,image,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px-294x1024.png,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2012/,2026-04-06 04:04:16
166,,24,image,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0007_Vintage_sans_ombre-295x1024.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2014/,2026-04-06 04:04:24
167,,24,image,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0000_Josephine_sans_ombre-294x1024.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2014/,2026-04-06 04:04:24
168,,25,image,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px.png,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2015/,2026-04-06 04:04:28
169,,25,image,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px-294x1024.png,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2015/,2026-04-06 04:04:28
170,,25,image,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0007_Vintage_sans_ombre-295x1024.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2015/,2026-04-06 04:04:28
171,,25,image,https://www.josephperrier.com/wp-content/uploads/2024/07/Cuvees_0000_Josephine_sans_ombre-294x1024.webp,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2015/,2026-04-06 04:04:28
172,,26,image,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px.png,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2016/,2026-04-06 04:04:31
173,,26,image,https://www.josephperrier.com/wp-content/uploads/2023/02/LA-CAB-SITE-552px-294x1024.png,https://www.josephperrier.com/en/champagnes-et-cuvees/la-cote-a-bras-2016/,2026-04-06 04:04:31
